Academic_Year,SSA_T1,Age,Level,Gender,Framework, Starts , Achievements 
201516,Engineering and Manufacturing Technologies,Under 19,Advanced Apprenticeship,Female,Building Services Engineering Technicians,10, -   
201516,Engineering and Manufacturing Technologies,Under 19,Advanced Apprenticeship,Female,Ceramics Manufacturing, -   , -   
201516,Engineering and Manufacturing Technologies,Under 19,Advanced Apprenticeship,Female,Coatings Development Plan, -   , -   
201516,Engineering and Manufacturing Technologies,Under 19,Advanced Apprenticeship,Female,Composite Engineering, -   , -   
201516,Engineering and Manufacturing Technologies,Under 19,Advanced Apprenticeship,Female,Control /Technical Support Engineer, -   , -   
201516,Engineering and Manufacturing Technologies,Under 19,Advanced Apprenticeship,Female,Driving Goods Vehicles, -   , -   
201516,Engineering and Manufacturing Technologies,Under 19,Advanced Apprenticeship,Female,Dual Fuel Smart Meter Installer, -   , -   
201516,Engineering and Manufacturing Technologies,Under 19,Advanced Apprenticeship,Female,Electrical /Electronic Technical Support Engineer, -   , -   
201516,Engineering and Manufacturing Technologies,Under 19,Advanced Apprenticeship,Female,Electrical and Electronic Servicing, -   , -   
201516,Engineering and Manufacturing Technologies,Under 19,Advanced Apprenticeship,Female,Electrotechnical,30,20
201516,Engineering and Manufacturing Technologies,Under 19,Advanced Apprenticeship,Female,Non-SASE Compliant, -   , -   
201516,Engineering and Manufacturing Technologies,Under 19,Advanced Apprenticeship,Female,Engineering,300,120
201516,Engineering and Manufacturing Technologies,Under 19,Advanced Apprenticeship,Female,Engineering Construction,20,10
201516,Engineering and Manufacturing Technologies,Under 19,Advanced Apprenticeship,Female,Engineering Environmental Technologies, -   , -   
201516,Engineering and Manufacturing Technologies,Under 19,Advanced Apprenticeship,Female,Engineering Technology, -   , -   
201516,Engineering and Manufacturing Technologies,Under 19,Advanced Apprenticeship,Female,Explosives Storage and Maintenance, -   , -   
201516,Engineering and Manufacturing Technologies,Under 19,Advanced Apprenticeship,Female,Extractive and Mineral Processing Occupations, -   , -   
201516,Engineering and Manufacturing Technologies,Under 19,Advanced Apprenticeship,Female,Fashion and Textiles,30,30
201516,Engineering and Manufacturing Technologies,Under 19,Advanced Apprenticeship,Female,Fashion and Textiles:Technical, -   , -   
201516,Engineering and Manufacturing Technologies,Under 19,Advanced Apprenticeship,Female,Food Manufacture,20,20
201516,Engineering and Manufacturing Technologies,Under 19,Advanced Apprenticeship,Female,Furniture Furnishings and Interiors Industry, -   , -   
201516,Engineering and Manufacturing Technologies,Under 19,Advanced Apprenticeship,Female,Gas Industry,10, -   
201516,Engineering and Manufacturing Technologies,Under 19,Advanced Apprenticeship,Female,Glass Industry Occupations, -   , -   
201516,Engineering and Manufacturing Technologies,Under 19,Advanced Apprenticeship,Female,"Heating, Ventilation, Air Conditioning and Refrigeration", -   , -   
201516,Engineering and Manufacturing Technologies,Under 19,Advanced Apprenticeship,Female,Industrial Applications, -   , -   
201516,Engineering and Manufacturing Technologies,Under 19,Advanced Apprenticeship,Female,Installation Electrician/Maintenance Electrician, -   , -   
201516,Engineering and Manufacturing Technologies,Under 19,Advanced Apprenticeship,Female,Laboratory Scientist, -   , -   
201516,Engineering and Manufacturing Technologies,Under 19,Advanced Apprenticeship,Female,Laboratory Technician,10, -   
201516,Engineering and Manufacturing Technologies,Under 19,Advanced Apprenticeship,Female,Laboratory Technicians, -   , -   
201516,Engineering and Manufacturing Technologies,Under 19,Advanced Apprenticeship,Female,Large Goods Vehicle (LGV) Driver, -   , -   
201516,Engineering and Manufacturing Technologies,Under 19,Advanced Apprenticeship,Female,Manufacturing Engineer, -   , -   
201516,Engineering and Manufacturing Technologies,Under 19,Advanced Apprenticeship,Female,Marine Industry, -   , -   
201516,Engineering and Manufacturing Technologies,Under 19,Advanced Apprenticeship,Female,Mechatronics Maintenance Technician,10, -   
201516,Engineering and Manufacturing Technologies,Under 19,Advanced Apprenticeship,Female,MES Plumbing, -   , -   
201516,Engineering and Manufacturing Technologies,Under 19,Advanced Apprenticeship,Female,Metal Processing and Allied Operations, -   , -   
201516,Engineering and Manufacturing Technologies,Under 19,Advanced Apprenticeship,Female,Metals Processing, -   , -   
201516,Engineering and Manufacturing Technologies,Under 19,Advanced Apprenticeship,Female,Mineral Products Technology, -   , -   
201516,Engineering and Manufacturing Technologies,Under 19,Advanced Apprenticeship,Female,Multi-skilled Vehicle Collision Repair, -   , -   
201516,Engineering and Manufacturing Technologies,Under 19,Advanced Apprenticeship,Female,Nuclear Scientist and Nuclear Engineer, -   , -   
201516,Engineering and Manufacturing Technologies,Under 19,Advanced Apprenticeship,Female,Nuclear Welding Inspection Technician, -   , -   
201516,Engineering and Manufacturing Technologies,Under 19,Advanced Apprenticeship,Female,Operations and Quality Improvement, -   , -   
201516,Engineering and Manufacturing Technologies,Under 19,Advanced Apprenticeship,Female,Paper Manufacture, -   , -   
201516,Engineering and Manufacturing Technologies,Under 19,Advanced Apprenticeship,Female,Polymer Processing and Signmaking, -   , -   
201516,Engineering and Manufacturing Technologies,Under 19,Advanced Apprenticeship,Female,Power Industry, -   , -   
201516,Engineering and Manufacturing Technologies,Under 19,Advanced Apprenticeship,Female,Power Network Craftsperson, -   , -   
201516,Engineering and Manufacturing Technologies,Under 19,Advanced Apprenticeship,Female,Print and Printed Packaging,10,10
201516,Engineering and Manufacturing Technologies,Under 19,Advanced Apprenticeship,Female,Process Technology,10,10
201516,Engineering and Manufacturing Technologies,Under 19,Advanced Apprenticeship,Female,Product Design and Development Engineer, -   , -   
201516,Engineering and Manufacturing Technologies,Under 19,Advanced Apprenticeship,Female,Product Design and Development Technician,10, -   
201516,Engineering and Manufacturing Technologies,Under 19,Advanced Apprenticeship,Female,Rail Engineering Overhead Line Construction, -   , -   
201516,Engineering and Manufacturing Technologies,Under 19,Advanced Apprenticeship,Female,Rail Infrastructure Engineering,10, -   
201516,Engineering and Manufacturing Technologies,Under 19,Advanced Apprenticeship,Female,Rail Services, -   , -   
201516,Engineering and Manufacturing Technologies,Under 19,Advanced Apprenticeship,Female,Rail Traction and Rolling Stock Engineering, -   , -   
201516,Engineering and Manufacturing Technologies,Under 19,Advanced Apprenticeship,Female,Rail Transport Engineering, -   , -   
201516,Engineering and Manufacturing Technologies,Under 19,Advanced Apprenticeship,Female,Railway Engineering Design Technician, -   , -   
201516,Engineering and Manufacturing Technologies,Under 19,Advanced Apprenticeship,Female,Road Passenger Transport - Bus and Coach, -   , -   
201516,Engineering and Manufacturing Technologies,Under 19,Advanced Apprenticeship,Female,Science Manufacturing Technician, -   , -   
201516,Engineering and Manufacturing Technologies,Under 19,Advanced Apprenticeship,Female,Signmaking, -   , -   
201516,Engineering and Manufacturing Technologies,Under 19,Advanced Apprenticeship,Female,Smart Meter Installations (Dual Fuel), -   , -   
201516,Engineering and Manufacturing Technologies,Under 19,Advanced Apprenticeship,Female,Specialized Process Operations (Nuclear), -   , -   
201516,Engineering and Manufacturing Technologies,Under 19,Advanced Apprenticeship,Female,Systems Engineering Masters Level, -   , -   
201516,Engineering and Manufacturing Technologies,Under 19,Advanced Apprenticeship,Female,Transport Engineering and Maintenance, -   , -   
201516,Engineering and Manufacturing Technologies,Under 19,Advanced Apprenticeship,Female,Utilities Engineering Technician, -   , -   
201516,Engineering and Manufacturing Technologies,Under 19,Advanced Apprenticeship,Female,Vehicle Body and Paint Operations, -   , -   
201516,Engineering and Manufacturing Technologies,Under 19,Advanced Apprenticeship,Female,Vehicle Fitting, -   , -   
201516,Engineering and Manufacturing Technologies,Under 19,Advanced Apprenticeship,Female,Vehicle Maintenance and Repair,10,10
201516,Engineering and Manufacturing Technologies,Under 19,Advanced Apprenticeship,Female,Vehicle Parts Operations, -   , -   
201516,Engineering and Manufacturing Technologies,Under 19,Advanced Apprenticeship,Female,Vehicle Restoration, -   , -   
201516,Engineering and Manufacturing Technologies,Under 19,Advanced Apprenticeship,Female,Vehicle Sales, -   , -   
201516,Engineering and Manufacturing Technologies,Under 19,Advanced Apprenticeship,Female,Water Industry, -   , -   
201516,Engineering and Manufacturing Technologies,Under 19,Advanced Apprenticeship,Female,Water Process Technician, -   , -   
201516,Engineering and Manufacturing Technologies,Under 19,Advanced Apprenticeship,Female,Wood and Timber Processing and Merchants Industry, -   , -   
201516,Engineering and Manufacturing Technologies,Under 19,Advanced Apprenticeship,Male,Able Seafarer (Deck), -   , -   
201516,Engineering and Manufacturing Technologies,Under 19,Advanced Apprenticeship,Male,Advanced Diagnostics and Management Principles, -   , -   
201516,Engineering and Manufacturing Technologies,Under 19,Advanced Apprenticeship,Male,Aerospace Engineer, -   , -   
201516,Engineering and Manufacturing Technologies,Under 19,Advanced Apprenticeship,Male,"Aerospace Manufacturing Electrical, Mechanical and Systems Fitter", -   , -   
201516,Engineering and Manufacturing Technologies,Under 19,Advanced Apprenticeship,Male,Aerospace Manufacturing Fitter,10, -   
201516,Engineering and Manufacturing Technologies,Under 19,Advanced Apprenticeship,Male,Aerospace Software Development Engineer, -   , -   
201516,Engineering and Manufacturing Technologies,Under 19,Advanced Apprenticeship,Male,Automotive Clay Modelling, -   , -   
201516,Engineering and Manufacturing Technologies,Under 19,Advanced Apprenticeship,Male,Aviation Operations on the Ground,20, -   
201516,Engineering and Manufacturing Technologies,Under 19,Advanced Apprenticeship,Male,Building Energy Management Systems,10, -   
201516,Engineering and Manufacturing Technologies,Under 19,Advanced Apprenticeship,Male,Building Services Engineering Technicians,100,30
201516,Engineering and Manufacturing Technologies,Under 19,Advanced Apprenticeship,Male,Ceramics Manufacturing, -   , -   
201516,Engineering and Manufacturing Technologies,Under 19,Advanced Apprenticeship,Male,Coatings Development Plan, -   , -   
201516,Engineering and Manufacturing Technologies,Under 19,Advanced Apprenticeship,Male,Composite Engineering,10, -   
201516,Engineering and Manufacturing Technologies,Under 19,Advanced Apprenticeship,Male,Control /Technical Support Engineer, -   , -   
201516,Engineering and Manufacturing Technologies,Under 19,Advanced Apprenticeship,Male,Driving Goods Vehicles, -   , -   
201516,Engineering and Manufacturing Technologies,Under 19,Advanced Apprenticeship,Male,Dual Fuel Smart Meter Installer, -   , -   
201516,Engineering and Manufacturing Technologies,Under 19,Advanced Apprenticeship,Male,Electrical /Electronic Technical Support Engineer, -   , -   
201516,Engineering and Manufacturing Technologies,Under 19,Advanced Apprenticeship,Male,Electrical and Electronic Servicing, -   , -   
201516,Engineering and Manufacturing Technologies,Under 19,Advanced Apprenticeship,Male,Electrotechnical,"3,360","1,430"
201516,Engineering and Manufacturing Technologies,Under 19,Advanced Apprenticeship,Male,Non-SASE Compliant, -   , -   
201516,Engineering and Manufacturing Technologies,Under 19,Advanced Apprenticeship,Male,Engineering,"5,860","3,660"
201516,Engineering and Manufacturing Technologies,Under 19,Advanced Apprenticeship,Male,Engineering Construction,240,280
201516,Engineering and Manufacturing Technologies,Under 19,Advanced Apprenticeship,Male,Engineering Environmental Technologies, -   , -   
201516,Engineering and Manufacturing Technologies,Under 19,Advanced Apprenticeship,Male,Engineering Technology, -   , -   
201516,Engineering and Manufacturing Technologies,Under 19,Advanced Apprenticeship,Male,Explosives Storage and Maintenance, -   , -   
201516,Engineering and Manufacturing Technologies,Under 19,Advanced Apprenticeship,Male,Extractive and Mineral Processing Occupations, -   , -   
201516,Engineering and Manufacturing Technologies,Under 19,Advanced Apprenticeship,Male,Fashion and Textiles,10,10
201516,Engineering and Manufacturing Technologies,Under 19,Advanced Apprenticeship,Male,Fashion and Textiles:Technical, -   , -   
201516,Engineering and Manufacturing Technologies,Under 19,Advanced Apprenticeship,Male,Food Manufacture,40,20
201516,Engineering and Manufacturing Technologies,Under 19,Advanced Apprenticeship,Male,Furniture Furnishings and Interiors Industry,20,10
201516,Engineering and Manufacturing Technologies,Under 19,Advanced Apprenticeship,Male,Gas Industry,180,120
